0.0001	10985.75715
0.0002	10985.75715
0.0003	10985.75715
0.0004	10985.75715
0.0005	10985.75715
0.0006	10985.75715
0.0007	10985.75715
0.0008	10985.75715
0.0009	10988.16967
0.001	10988.16967
0.0011	10988.16967
0.0012	10988.16967
0.0013	10992.99471
0.0014	10992.99471
0.0015	10992.99471
0.0016	10992.99471
0.0017	10997.81975
0.0018	10997.81975
0.0019	10997.81975
0.002	10997.81975
0.0021	11002.64478
0.0022	11002.64478
0.0023	11002.64478
0.0024	11002.64478
0.0025	11007.46982
0.0026	11007.46982
0.0027	11007.46982
0.0028	11007.46982
0.0029	11007.46982
0.003	11012.29486
0.0031	11012.29486
0.0032	11012.29486
0.0033	11012.29486
0.0034	11014.70737
0.0035	11014.70737
0.0036	11014.70737
0.0037	11014.70737
0.0038	11019.53241
0.0039	11019.53241
0.004	11019.53241
0.0041	11019.53241
0.0042	11026.76997
0.0043	11026.76997
0.0044	11026.76997
0.0045	11026.76997
0.0046	11034.00752
0.0047	11034.00752
0.0048	11034.00752
0.0049	11034.00752
0.005	11038.83256
0.0051	11038.83256
0.0052	11038.83256
0.0053	11038.83256
0.0054	11041.24508
0.0055	11041.24508
0.0056	11041.24508
0.0057	11041.24508
0.0058	11046.07011
0.0059	11046.07011
0.006	11046.07011
0.0061	11046.07011
0.0062	11046.07011
0.0063	11053.30767
0.0064	11053.30767
0.0065	11053.30767
0.0066	11053.30767
0.0067	11055.72019
0.0068	11055.72019
0.0069	11055.72019
0.007	11055.72019
0.0071	11060.54522
0.0072	11060.54522
0.0073	11060.54522
0.0074	11060.54522
0.0075	11067.78278
0.0076	11067.78278
0.0077	11067.78278
0.0078	11067.78278
0.0079	11072.60782
0.008	11072.60782
0.0081	11072.60782
0.0082	11072.60782
0.0083	11077.43285
0.0084	11077.43285
0.0085	11077.43285
0.0086	11077.43285
0.0087	11084.67041
0.0088	11084.67041
0.0089	11084.67041
0.009	11084.67041
0.0091	11084.67041
0.0092	11089.49544
0.0093	11089.49544
0.0094	11089.49544
0.0095	11089.49544
0.0096	11094.32048
0.0097	11094.32048
0.0098	11094.32048
0.0099	11094.32048
0.01	11099.14552
0.0101	11099.14552
0.0102	11099.14552
0.0103	11099.14552
0.0104	11103.97055
0.0105	11103.97055
0.0106	11103.97055
0.0107	11103.97055
0.0108	11106.38307
0.0109	11106.38307
0.011	11106.38307
0.0111	11106.38307
0.0112	11111.20811
0.0113	11111.20811
0.0114	11111.20811
0.0115	11111.20811
0.0116	11116.03315
0.0117	11116.03315
0.0118	11116.03315
0.0119	11116.03315
0.012	11116.03315
0.0121	11123.2707
0.0122	11123.2707
0.0123	11123.2707
0.0124	11123.2707
0.0125	11128.09574
0.0126	11128.09574
0.0127	11128.09574
0.0128	11128.09574
0.0129	11132.92077
0.013	11132.92077
0.0131	11132.92077
0.0132	11132.92077
0.0133	11137.74581
0.0134	11137.74581
0.0135	11137.74581
0.0136	11137.74581
0.0137	11140.15833
0.0138	11140.15833
0.0139	11140.15833
0.014	11140.15833
0.0141	11144.98337
0.0142	11144.98337
0.0143	11144.98337
0.0144	11144.98337
0.0145	11152.22092
0.0146	11152.22092
0.0147	11152.22092
0.0148	11152.22092
0.0149	11159.45848
0.015	11159.45848
0.0151	11159.45848
0.0152	11159.45848
0.0153	11159.45848
0.0154	11164.28351
0.0155	11164.28351
0.0156	11164.28351
0.0157	11164.28351
0.0158	11169.10855
0.0159	11169.10855
0.016	11169.10855
0.0161	11169.10855
0.0162	11171.52107
0.0163	11171.52107
0.0164	11171.52107
0.0165	11171.52107
0.0166	11178.75862
0.0167	11178.75862
0.0168	11178.75862
0.0169	11178.75862
0.017	11178.75862
0.0171	11178.75862
0.0172	11178.75862
0.0173	11178.75862
0.0174	11183.58366
0.0175	11183.58366
0.0176	11183.58366
0.0177	11183.58366
0.0178	11188.4087
0.0179	11188.4087
0.018	11188.4087
0.0181	11188.4087
0.0182	11188.4087
0.0183	11193.23373
0.0184	11193.23373
0.0185	11193.23373
0.0186	11193.23373
0.0187	11195.64625
0.0188	11195.64625
0.0189	11195.64625
0.019	11195.64625
0.0191	11200.47129
0.0192	11200.47129
