0.0001,10065.83079
0.0002,10065.83079
0.0003,10065.83079
0.0004,10065.83079
0.0005,10065.83079
0.0006,10065.83079
0.0007,10065.83079
0.0008,10065.83079
0.0009,10065.83079
0.001,10065.83079
0.0011,10065.83079
0.0012,10065.83079
0.0013,10070.65583
0.0014,10070.65583
0.0015,10070.65583
0.0016,10070.65583
0.0017,10073.06834
0.0018,10073.06834
0.0019,10073.06834
0.002,10073.06834
0.0021,10075.48086
0.0022,10075.48086
0.0023,10075.48086
0.0024,10075.48086
0.0025,10077.89338
0.0026,10077.89338
0.0027,10077.89338
0.0028,10077.89338
0.0029,10077.89338
0.003,10080.3059
0.0031,10080.3059
0.0032,10080.3059
0.0033,10080.3059
0.0034,10082.71842
0.0035,10082.71842
0.0036,10082.71842
0.0037,10082.71842
0.0038,10087.54345
0.0039,10087.54345
0.004,10087.54345
0.0041,10087.54345
0.0042,10089.95597
0.0043,10089.95597
0.0044,10089.95597
0.0045,10089.95597
0.0046,10092.36849
0.0047,10092.36849
0.0048,10092.36849
0.0049,10092.36849
0.005,10094.78101
0.0051,10094.78101
0.0052,10094.78101
0.0053,10094.78101
0.0054,10097.19353
0.0055,10097.19353
0.0056,10097.19353
0.0057,10097.19353
0.0058,10099.60605
0.0059,10099.60605
0.006,10099.60605
0.0061,10099.60605
0.0062,10099.60605
0.0063,10104.43108
0.0064,10104.43108
0.0065,10104.43108
0.0066,10104.43108
0.0067,10104.43108
0.0068,10104.43108
0.0069,10104.43108
0.007,10104.43108
0.0071,10109.25612
0.0072,10109.25612
0.0073,10109.25612
0.0074,10109.25612
0.0075,10109.25612
0.0076,10109.25612
0.0077,10109.25612
0.0078,10109.25612
0.0079,10111.66864
0.008,10111.66864
0.0081,10111.66864
0.0082,10111.66864
0.0083,10114.08116
0.0084,10114.08116
0.0085,10114.08116
0.0086,10114.08116
0.0087,10116.49367
0.0088,10116.49367
0.0089,10116.49367
0.009,10116.49367
0.0091,10116.49367
0.0092,10121.31871
0.0093,10121.31871
0.0094,10121.31871
0.0095,10121.31871
0.0096,10121.31871
0.0097,10121.31871
0.0098,10121.31871
0.0099,10121.31871
0.01,10121.31871
0.0101,10121.31871
0.0102,10121.31871
0.0103,10121.31871
0.0104,10126.14375
0.0105,10126.14375
0.0106,10126.14375
0.0107,10126.14375
0.0108,10126.14375
0.0109,10126.14375
0.011,10126.14375
0.0111,10126.14375
0.0112,10130.96878
0.0113,10130.96878
0.0114,10130.96878
0.0115,10130.96878
0.0116,10133.3813
0.0117,10133.3813
0.0118,10133.3813
0.0119,10133.3813
0.012,10133.3813
0.0121,10135.79382
0.0122,10135.79382
0.0123,10135.79382
0.0124,10135.79382
0.0125,10138.20634
0.0126,10138.20634
0.0127,10138.20634
0.0128,10138.20634
0.0129,10140.61886
0.013,10140.61886
0.0131,10140.61886
0.0132,10140.61886
0.0133,10140.61886
0.0134,10140.61886
0.0135,10140.61886
0.0136,10140.61886
0.0137,10145.4439
0.0138,10145.4439
0.0139,10145.4439
0.014,10145.4439
0.0141,10147.85641
0.0142,10147.85641
0.0143,10147.85641
0.0144,10147.85641
0.0145,10150.26893
0.0146,10150.26893
0.0147,10150.26893
0.0148,10150.26893
0.0149,10152.68145
0.015,10152.68145
0.0151,10152.68145
0.0152,10152.68145
0.0153,10152.68145
0.0154,10155.09397
0.0155,10155.09397
0.0156,10155.09397
0.0157,10155.09397
0.0158,10157.50649
0.0159,10157.50649
0.016,10157.50649
0.0161,10157.50649
0.0162,10162.33152
0.0163,10162.33152
0.0164,10162.33152
0.0165,10162.33152
0.0166,10162.33152
0.0167,10162.33152
0.0168,10162.33152
0.0169,10162.33152
0.017,10164.74404
0.0171,10164.74404
0.0172,10164.74404
0.0173,10164.74404
0.0174,10167.15656
0.0175,10167.15656
0.0176,10167.15656
0.0177,10167.15656
0.0178,10169.56908
0.0179,10169.56908
0.018,10169.56908
0.0181,10169.56908
0.0182,10169.56908
0.0183,10171.9816
0.0184,10171.9816
0.0185,10171.9816
0.0186,10171.9816
0.0187,10174.39412
0.0188,10174.39412
0.0189,10174.39412
0.019,10174.39412
0.0191,10179.21915
0.0192,10179.21915
0.0193,10179.21915
0.0194,10179.21915
0.0195,10181.63167
0.0196,10181.63167
0.0197,10181.63167
0.0198,10181.63167
0.0199,10181.63167
0.02,10181.63167
0.0201,10181.63167
0.0202,10181.63167
0.0203,10184.04419
0.0204,10184.04419
0.0205,10184.04419
0.0206,10184.04419
0.0207,10186.45671
0.0208,10186.45671
0.0209,10186.45671
0.021,10186.45671
0.0211,10186.45671
0.0212,10188.86923
0.0213,10188.86923
0.0214,10188.86923
0.0215,10188.86923
0.0216,10193.69426
0.0217,10193.69426
0.0218,10193.69426
0.0219,10193.69426
0.022,10196.10678
0.0221,10196.10678
0.0222,10196.10678
0.0223,10196.10678
0.0224,10196.10678
0.0225,10196.10678
0.0226,10196.10678
0.0227,10196.10678
0.0228,10200.93182
0.0229,10200.93182
0.023,10200.93182
0.0231,10200.93182
0.0232,10200.93182
0.0233,10200.93182
0.0234,10200.93182
0.0235,10200.93182
0.0236,10205.75685
0.0237,10205.75685
0.0238,10205.75685
0.0239,10205.75685
0.024,10205.75685
0.0241,10205.75685
0.0242,10205.75685
0.0243,10205.75685
0.0244,10205.75685
0.0245,10210.58189
0.0246,10210.58189
0.0247,10210.58189
0.0248,10210.58189
0.0249,10212.99441
0.025,10212.99441
0.0251,10212.99441
0.0252,10212.99441
0.0253,10215.40693
0.0254,10215.40693
0.0255,10215.40693
0.0256,10215.40693
0.0257,10220.23196
0.0258,10220.23196
0.0259,10220.23196
0.026,10220.23196
0.0261,10220.23196
0.0262,10220.23196
0.0263,10220.23196
0.0264,10220.23196
0.0265,10222.64448
0.0266,10222.64448
0.0267,10222.64448
0.0268,10222.64448
0.0269,10227.46952
0.027,10227.46952
0.0271,10227.46952
0.0272,10227.46952
0.0273,10227.46952
0.0274,10229.88204
0.0275,10229.88204
0.0276,10229.88204
0.0277,10229.88204
0.0278,10232.29456
0.0279,10232.29456
0.028,10232.29456
0.0281,10232.29456
0.0282,10234.70707
0.0283,10234.70707
0.0284,10234.70707
0.0285,10234.70707
0.0286,10234.70707
0.0287,10234.70707
0.0288,10234.70707
0.0289,10234.70707
0.029,10237.11959
0.0291,10237.11959
0.0292,10237.11959
0.0293,10237.11959
0.0294,10244.35715
0.0295,10244.35715
0.0296,10244.35715
0.0297,10244.35715
0.0298,10244.35715
0.0299,10244.35715
0.03,10244.35715
0.0301,10244.35715
0.0302,10244.35715
0.0303,10246.76967
0.0304,10246.76967
0.0305,10246.76967
0.0306,10246.76967
0.0307,10246.76967
0.0308,10246.76967
0.0309,10246.76967
0.031,10246.76967
0.0311,10249.18218
0.0312,10249.18218
0.0313,10249.18218
0.0314,10249.18218
0.0315,10251.5947
0.0316,10251.5947
0.0317,10251.5947
0.0318,10251.5947
0.0319,10256.41974
0.032,10256.41974
0.0321,10256.41974
0.0322,10256.41974
0.0323,10256.41974
0.0324,10256.41974
0.0325,10256.41974
0.0326,10256.41974
0.0327,10261.24478
0.0328,10261.24478
0.0329,10261.24478
0.033,10261.24478
0.0331,10261.24478
0.0332,10261.24478
0.0333,10261.24478
0.0334,10261.24478
0.0335,10261.24478
0.0336,10266.06981
0.0337,10266.06981
0.0338,10266.06981
0.0339,10266.06981
0.034,10266.06981
0.0341,10266.06981
0.0342,10266.06981
0.0343,10266.06981
0.0344,10268.48233
0.0345,10268.48233
0.0346,10268.48233
0.0347,10268.48233
0.0348,10273.30737
0.0349,10273.30737
0.035,10273.30737
0.0351,10273.30737
0.0352,10275.71989
0.0353,10275.71989
0.0354,10275.71989
0.0355,10275.71989
0.0356,10278.13241
0.0357,10278.13241
0.0358,10278.13241
0.0359,10278.13241
0.036,10278.13241
0.0361,10278.13241
0.0362,10278.13241
0.0363,10278.13241
0.0364,10278.13241
0.0365,10282.95744
0.0366,10282.95744
0.0367,10282.95744
0.0368,10282.95744
0.0369,10287.78248
0.037,10287.78248
0.0371,10287.78248
0.0372,10287.78248
0.0373,10287.78248
0.0374,10287.78248
0.0375,10287.78248
0.0376,10287.78248
0.0377,10292.60752
0.0378,10292.60752
0.0379,10292.60752
0.038,10292.60752
0.0381,10295.02003
0.0382,10295.02003
0.0383,10295.02003
0.0384,10295.02003
0.0385,10297.43255
0.0386,10297.43255
0.0387,10297.43255
0.0388,10297.43255
0.0389,10302.25759
0.039,10302.25759
0.0391,10302.25759
0.0392,10302.25759
0.0393,10302.25759
0.0394,10302.25759
0.0395,10302.25759
0.0396,10302.25759
0.0397,10302.25759
0.0398,10304.67011
0.0399,10304.67011
0.04,10304.67011
0.0401,10304.67011
0.0402,10307.08263
0.0403,10307.08263
0.0404,10307.08263
0.0405,10307.08263
0.0406,10309.49514
0.0407,10309.49514
0.0408,10309.49514
0.0409,10309.49514
0.041,10311.90766
0.0411,10311.90766
0.0412,10311.90766
0.0413,10311.90766
0.0414,10314.32018
0.0415,10314.32018
0.0416,10314.32018
0.0417,10314.32018
0.0418,10316.7327
0.0419,10316.7327
0.042,10316.7327
0.0421,10316.7327
0.0422,10321.55774
0.0423,10321.55774
0.0424,10321.55774
0.0425,10321.55774
0.0426,10321.55774
0.0427,10321.55774
0.0428,10321.55774
0.0429,10321.55774
0.043,10321.55774
0.0431,10326.38277
0.0432,10326.38277
0.0433,10326.38277
0.0434,10326.38277
0.0435,10328.79529
0.0436,10328.79529
0.0437,10328.79529
0.0438,10328.79529
0.0439,10331.20781
0.044,10331.20781
0.0441,10331.20781
0.0442,10331.20781
0.0443,10331.20781
0.0444,10331.20781
0.0445,10331.20781
0.0446,10331.20781
0.0447,10336.03285
0.0448,10336.03285
0.0449,10336.03285
0.045,10336.03285
0.0451,10336.03285
0.0452,10336.03285
0.0453,10336.03285
0.0454,10336.03285
0.0455,10336.03285
0.0456,10338.44536
0.0457,10338.44536
0.0458,10338.44536
0.0459,10338.44536
0.046,10343.2704
0.0461,10343.2704
0.0462,10343.2704
0.0463,10343.2704
0.0464,10345.68292
0.0465,10345.68292
0.0466,10345.68292
0.0467,10345.68292
0.0468,10348.09544
0.0469,10348.09544
0.047,10348.09544
0.0471,10348.09544
0.0472,10350.50796
